time,final consumption december,final consumption june,final consumption march,final consumption september
2016-12-07 03:30:00,2.4394375000000004,,,
2016-12-07 03:45:00,2.4403750000000004,,,
2016-12-07 04:00:00,2.4413125,,,
2016-12-07 04:15:00,2.44225,,,
2016-12-07 04:30:00,2.4284375000000002,,,
2016-12-07 04:45:00,2.414625,,,
2016-12-07 05:00:00,2.4008125,,,
2016-12-07 05:15:00,2.387,,,
2016-12-07 05:30:00,3.8483125,,,
2016-12-07 05:45:00,5.3096250000000005,,,
2016-12-07 06:00:00,6.7709375000000005,,,
2016-12-07 06:15:00,8.23225,,,
2016-12-07 06:30:00,10.615187500000001,,,
2016-12-07 06:45:00,12.998125000000002,,,
2016-12-07 07:00:00,15.381062500000002,,,
2016-12-07 07:15:00,17.764000000000003,,,
2016-12-07 07:30:00,17.562625000000004,,,
2016-12-07 07:45:00,17.361250000000002,,,
2016-12-07 08:00:00,17.159875,,,
2016-12-07 08:15:00,16.9585,,,
2016-12-07 08:30:00,17.601625,,,
2016-12-07 08:45:00,18.24475,,,
2016-12-07 09:00:00,18.887875,,,
2016-12-07 09:15:00,19.531,,,
2016-12-07 09:30:00,20.3230625,,,
2016-12-07 09:45:00,21.115125,,,
2016-12-07 10:00:00,21.9071875,,,
2016-12-07 10:15:00,22.69925,,,
2016-12-07 10:30:00,23.0964375,,,
2016-12-07 10:45:00,23.493625,,,
2016-12-07 11:00:00,23.8908125,,,
2016-12-07 11:15:00,24.288,,,
2016-12-07 11:30:00,24.19825,,,
2016-12-07 11:45:00,24.1085,,,
2016-12-07 12:00:00,24.01875,,,
2016-12-07 12:15:00,23.929000000000002,,,
2016-12-07 12:30:00,24.109125000000002,,,
2016-12-07 12:45:00,24.289250000000003,,,
2016-12-07 13:00:00,24.469375000000003,,,
2016-12-07 13:15:00,24.649500000000003,,,
2016-12-07 13:30:00,24.524875,,,
2016-12-07 13:45:00,24.400250000000003,,,
2016-12-07 14:00:00,24.275625000000005,,,
2016-12-07 14:15:00,24.151000000000003,,,
2016-12-07 14:30:00,24.654812500000002,,,
2016-12-07 14:45:00,25.158625,,,
2016-12-07 15:00:00,25.662437500000003,,,
2016-12-07 15:15:00,26.16625,,,
2016-12-07 15:30:00,26.420437500000002,,,
2016-12-07 15:45:00,26.674625,,,
2016-12-07 16:00:00,26.9288125,,,
2016-12-07 16:15:00,27.183,,,
2016-12-07 16:30:00,27.358125,,,
2016-12-07 16:45:00,27.533250000000002,,,
2016-12-07 17:00:00,27.708375,,,
2016-12-07 17:15:00,27.8835,,,
2016-12-07 17:30:00,28.501375000000003,,,
2016-12-07 17:45:00,29.11925,,,
2016-12-07 18:00:00,29.737125,,,
2016-12-07 18:15:00,30.355,,,
2016-12-07 18:30:00,29.6881875,,,
2016-12-07 18:45:00,29.021375000000003,,,
2016-12-07 19:00:00,28.354562500000004,,,
2016-12-07 19:15:00,27.687750000000005,,,
2016-12-07 19:30:00,27.591937500000004,,,
2016-12-07 19:45:00,27.496125000000003,,,
2016-12-07 20:00:00,27.400312500000002,,,
2016-12-07 20:15:00,27.3045,,,
2016-12-07 20:30:00,27.0073125,,,
2016-12-07 20:45:00,26.710124999999998,,,
2016-12-07 21:00:00,26.412937499999998,,,
2016-12-07 21:15:00,26.11575,,,
2016-12-07 21:30:00,23.73825,,,
2016-12-07 21:45:00,21.36075,,,
2016-12-07 22:00:00,18.983249999999998,,,
2016-12-07 22:15:00,16.60575,,,
2016-12-07 22:30:00,14.254875,,,
2016-12-07 22:45:00,11.904,,,
2016-12-07 23:00:00,9.553125000000001,,,
2016-12-07 23:15:00,7.202250000000001,,,
2016-12-07 23:30:00,7.032437500000001,,,
2016-12-07 23:45:00,6.862625000000001,,,
2016-12-08 00:00:00,6.6928125000000005,,,
2016-12-08 00:15:00,6.523000000000001,,,
2016-12-08 00:30:00,5.525125000000001,,,
2016-12-08 00:45:00,4.52725,,,
2016-12-08 01:00:00,3.5293750000000004,,,
2016-12-08 01:15:00,2.5315000000000003,,,
2016-12-08 01:30:00,2.4897500000000004,,,
2016-12-08 01:45:00,2.4480000000000004,,,
2016-12-08 02:00:00,2.40625,,,
2016-12-08 02:15:00,2.3645,,,
2016-12-08 02:30:00,2.383375,,,
2016-12-08 02:45:00,2.40225,,,
2016-12-08 03:00:00,2.421125,,,
2016-12-08 03:15:00,2.44,,,
2016-12-08 03:30:00,2.4611875,,,
2016-12-08 03:45:00,2.482375,,,
2016-12-08 04:00:00,2.5035625,,,
2016-12-08 04:15:00,2.52475,,,
2016-12-08 04:30:00,2.5643125,,,
2016-12-08 04:45:00,2.6038750000000004,,,
2016-12-08 05:00:00,2.6434375,,,
2016-12-08 05:15:00,2.6830000000000003,,,
2016-12-08 05:30:00,4.13575,,,
2016-12-08 05:45:00,5.5885,,,
2016-12-08 06:00:00,7.04125,,,
2016-12-08 06:15:00,8.494,,,
2016-12-08 06:30:00,11.391937500000001,,,
2016-12-08 06:45:00,14.289875,,,
2016-12-08 07:00:00,17.1878125,,,
2016-12-08 07:15:00,20.08575,,,
2016-12-08 07:30:00,21.2521875,,,
2016-12-08 07:45:00,22.418625,,,
2016-12-08 08:00:00,23.5850625,,,
2016-12-08 08:15:00,24.7515,,,
2016-12-08 08:30:00,27.6905,,,
2016-12-08 08:45:00,30.6295,,,
2016-12-08 09:00:00,33.5685,,,
2016-12-08 09:15:00,36.5075,,,
2016-12-08 09:30:00,36.8510625,,,
2016-12-08 09:45:00,37.194625,,,
2016-12-08 10:00:00,37.5381875,,,
2016-12-08 10:15:00,37.88175,,,
2016-12-08 10:30:00,38.107749999999996,,,
2016-12-08 10:45:00,38.333749999999995,,,
2016-12-08 11:00:00,38.55975,,,
2016-12-08 11:15:00,38.78575,,,
2016-12-08 11:30:00,38.721312499999996,,,
2016-12-08 11:45:00,38.656875,,,
2016-12-08 12:00:00,38.592437499999996,,,
2016-12-08 12:15:00,38.52799999999999,,,
2016-12-08 12:30:00,38.67787499999999,,,
2016-12-08 12:45:00,38.827749999999995,,,
2016-12-08 13:00:00,38.977624999999996,,,
2016-12-08 13:15:00,39.1275,,,
2016-12-08 13:30:00,38.9856875,,,
2016-12-08 13:45:00,38.843875,,,
2016-12-08 14:00:00,38.702062500000004,,,
2016-12-08 14:15:00,38.56025,,,
2016-12-08 14:30:00,38.290937500000005,,,
2016-12-08 14:45:00,38.021625,,,
2016-12-08 15:00:00,37.7523125,,,
2016-12-08 15:15:00,37.483000000000004,,,
2016-12-08 15:30:00,37.538000000000004,,,
2016-12-08 15:45:00,37.593,,,
2016-12-08 16:00:00,37.647999999999996,,,
2016-12-08 16:15:00,37.702999999999996,,,
2016-12-08 16:30:00,37.698249999999994,,,
2016-12-08 16:45:00,37.6935,,,
2016-12-08 17:00:00,37.68875,,,
2016-12-08 17:15:00,37.684,,,
2016-12-08 17:30:00,37.467124999999996,,,
2016-12-08 17:45:00,37.250249999999994,,,
2016-12-08 18:00:00,37.033375,,,
2016-12-08 18:15:00,36.8165,,,
2016-12-08 18:30:00,36.0895,,,
2016-12-08 18:45:00,35.3625,,,
2016-12-08 19:00:00,34.63549999999999,,,
2016-12-08 19:15:00,33.9085,,,
2016-12-08 19:30:00,33.827687499999996,,,
2016-12-08 19:45:00,33.746874999999996,,,
2016-12-08 20:00:00,33.666062499999995,,,
2016-12-08 20:15:00,33.585249999999995,,,
2016-12-08 20:30:00,33.4769375,,,
2016-12-08 20:45:00,33.368625,,,
2016-12-08 21:00:00,33.260312500000005,,,
2016-12-08 21:15:00,33.15200000000001,,,
2016-12-08 21:30:00,29.772062500000004,,,
2016-12-08 21:45:00,26.392125000000004,,,
2016-12-08 22:00:00,23.012187500000003,,,
2016-12-08 22:15:00,19.63225,,,
2016-12-08 22:30:00,16.538999999999998,,,
2016-12-08 22:45:00,13.44575,,,
2016-12-08 23:00:00,10.3525,,,
2016-12-08 23:15:00,7.25925,,,
2016-12-08 23:30:00,7.1488125,,,
2016-12-08 23:45:00,7.038375,,,
2016-12-09 00:00:00,6.9279375000000005,,,
2016-12-09 00:15:00,6.817500000000001,,,
2016-12-09 00:30:00,5.7711250000000005,,,
2016-12-09 00:45:00,4.72475,,,
2016-12-09 01:00:00,3.678375,,,
2016-12-09 01:15:00,2.632,,,
2016-12-09 01:30:00,2.6016875,,,
2016-12-09 01:45:00,2.5713749999999997,,,
2016-12-09 02:00:00,2.5410625,,,
2016-12-09 02:15:00,2.51075,,,
2016-12-09 02:30:00,2.4891875,,,
2016-12-09 02:45:00,2.467625,,,
2016-12-09 03:00:00,2.4460625,,,
2016-12-09 03:15:00,2.4245,,,
2016-12-09 03:30:00,2.4619999999999997,,,
2016-12-09 03:45:00,2.4995,,,
2016-12-09 04:00:00,2.537,,,
2016-12-09 04:15:00,2.5744999999999996,,,
2016-12-09 04:30:00,2.5674374999999996,,,
2016-12-09 04:45:00,2.5603749999999996,,,
2016-12-09 05:00:00,2.5533125,,,
2016-12-09 05:15:00,2.54625,,,
2016-12-09 05:30:00,4.8056874999999994,,,
2016-12-09 05:45:00,7.065125,,,
2016-12-09 06:00:00,9.324562499999999,,,
2016-12-09 06:15:00,11.584,,,
2016-12-09 06:30:00,15.0933125,,,
2016-12-09 06:45:00,18.602625,,,
2016-12-09 07:00:00,22.1119375,,,
2016-12-09 07:15:00,25.62125,,,
2016-12-09 07:30:00,26.0455625,,,
2016-12-09 07:45:00,26.469875000000002,,,
2016-12-09 08:00:00,26.8941875,,,
2016-12-09 08:15:00,27.3185,,,
2016-12-09 08:30:00,29.2499375,,,
2016-12-09 08:45:00,31.181375000000003,,,
2016-12-09 09:00:00,33.112812500000004,,,
2016-12-09 09:15:00,35.044250000000005,,,
2016-12-09 09:30:00,35.5575625,,,
2016-12-09 09:45:00,36.070875,,,
2016-12-09 10:00:00,36.5841875,,,
2016-12-09 10:15:00,37.0975,,,
2016-12-09 10:30:00,37.8735625,,,
2016-12-09 10:45:00,38.649625,,,
2016-12-09 11:00:00,39.425687499999995,,,
2016-12-09 11:15:00,40.20175,,,
2016-12-09 11:30:00,39.502062499999994,,,
2016-12-09 11:45:00,38.802375,,,
2016-12-09 12:00:00,38.1026875,,,
2016-12-09 12:15:00,37.403,,,
2016-12-09 12:30:00,36.9355625,,,
2016-12-09 12:45:00,36.468125,,,
2016-12-09 13:00:00,36.0006875,,,
2016-12-09 13:15:00,35.53325,,,
2016-12-09 13:30:00,35.180625,,,
2016-12-09 13:45:00,34.828,,,
2016-12-09 14:00:00,34.475375,,,
2016-12-09 14:15:00,34.122749999999996,,,
2016-12-09 14:30:00,33.855999999999995,,,
2016-12-09 14:45:00,33.58924999999999,,,
2016-12-09 15:00:00,33.3225,,,
2016-12-09 15:15:00,33.055749999999996,,,
2016-12-09 15:30:00,32.9796875,,,
2016-12-09 15:45:00,32.903625,,,
2016-12-09 16:00:00,32.8275625,,,
2016-12-09 16:15:00,32.7515,,,
2016-12-09 16:30:00,32.683437500000004,,,
2016-12-09 16:45:00,32.615375,,,
2016-12-09 17:00:00,32.547312500000004,,,
2016-12-09 17:15:00,32.47925000000001,,,
2016-12-09 17:30:00,32.75956250000001,,,
2016-12-09 17:45:00,33.03987500000001,,,
2016-12-09 18:00:00,33.3201875,,,
2016-12-09 18:15:00,33.600500000000004,,,
2016-12-09 18:30:00,33.230250000000005,,,
2016-12-09 18:45:00,32.86,,,
2016-12-09 19:00:00,32.48975,,,
2016-12-09 19:15:00,32.1195,,,
2016-12-09 19:30:00,32.205125,,,
2016-12-09 19:45:00,32.29075,,,
2016-12-09 20:00:00,32.376374999999996,,,
2016-12-09 20:15:00,32.461999999999996,,,
2016-12-09 20:30:00,32.2464375,,,
2016-12-09 20:45:00,32.030874999999995,,,
2016-12-09 21:00:00,31.815312499999997,,,
2016-12-09 21:15:00,31.59975,,,
2016-12-09 21:30:00,28.4734375,,,
2016-12-09 21:45:00,25.347125,,,
2016-12-09 22:00:00,22.2208125,,,
2016-12-09 22:15:00,19.0945,,,
2016-12-09 22:30:00,16.174125,,,
2016-12-09 22:45:00,13.25375,,,
2016-12-09 23:00:00,10.333375,,,
2016-12-09 23:15:00,7.413,,,
2016-12-09 23:30:00,6.60625,,,
2016-12-09 23:45:00,5.7995,,,
2016-12-10 00:00:00,4.99275,,,
2016-12-10 00:15:00,4.186,,,
2016-12-10 00:30:00,4.906125,,,
2016-12-10 00:45:00,5.626250000000001,,,
2016-12-10 01:00:00,6.346375,,,
2016-12-10 01:15:00,7.0665000000000004,,,
2016-12-10 01:30:00,6.015625,,,
2016-12-10 01:45:00,4.96475,,,
2016-12-10 02:00:00,3.9138750000000004,,,
2016-12-10 02:15:00,2.863,,,
2016-12-10 02:30:00,2.8265000000000002,,,
2016-12-10 02:45:00,2.79,,,
2016-12-10 03:00:00,2.7535,,,
2016-12-10 03:15:00,2.717,,,
2016-12-10 03:30:00,2.708125,,,
2016-12-10 03:45:00,2.69925,,,
2016-12-10 04:00:00,2.690375,,,
2016-12-10 04:15:00,2.6814999999999998,,,
2016-12-10 04:30:00,2.655875,,,
2016-12-10 04:45:00,2.63025,,,
2016-12-10 05:00:00,2.604625,,,
2016-12-10 05:15:00,2.579,,,
2016-12-10 05:30:00,2.57825,,,
2016-12-10 05:45:00,2.5775,,,
2016-12-10 06:00:00,2.57675,,,
2016-12-10 06:15:00,2.576,,,
2016-12-10 06:30:00,2.5841875,,,
2016-12-10 06:45:00,2.5923749999999997,,,
2016-12-10 07:00:00,2.6005624999999997,,,
2016-12-10 07:15:00,2.6087499999999997,,,
2016-12-10 07:30:00,2.6479999999999997,,,
2016-12-10 07:45:00,2.6872499999999997,,,
2016-12-10 08:00:00,2.7265,,,
2016-12-10 08:15:00,2.76575,,,
2016-12-10 08:30:00,2.7709375,,,
2016-12-10 08:45:00,2.776125,,,
2016-12-10 09:00:00,2.7813125,,,
2016-12-10 09:15:00,2.7864999999999998,,,
2016-12-10 09:30:00,3.03125,,,
2016-12-10 09:45:00,3.276,,,
2016-12-10 10:00:00,3.5207499999999996,,,
2016-12-10 10:15:00,3.7655,,,
2016-12-10 10:30:00,3.894125,,,
2016-12-10 10:45:00,4.022749999999999,,,
2016-12-10 11:00:00,4.151375,,,
2016-12-10 11:15:00,4.279999999999999,,,
2016-12-10 11:30:00,4.388375,,,
2016-12-10 11:45:00,4.49675,,,
2016-12-10 12:00:00,4.605124999999999,,,
2016-12-10 12:15:00,4.7135,,,
2016-12-10 12:30:00,4.7635625,,,
2016-12-10 12:45:00,4.813625,,,
2016-12-10 13:00:00,4.8636875,,,
2016-12-10 13:15:00,4.91375,,,
2016-12-10 13:30:00,4.9365000000000006,,,
2016-12-10 13:45:00,4.95925,,,
2016-12-10 14:00:00,4.981999999999999,,,
2016-12-10 14:15:00,5.00475,,,
2016-12-10 14:30:00,4.966875,,,
2016-12-10 14:45:00,4.929,,,
2016-12-10 15:00:00,4.891125000000001,,,
2016-12-10 15:15:00,4.853250000000001,,,
2016-12-10 15:30:00,4.7322500000000005,,,
2016-12-10 15:45:00,4.61125,,,
2016-12-10 16:00:00,4.4902500000000005,,,
2016-12-10 16:15:00,4.36925,,,
2016-12-10 16:30:00,4.3234375,,,
2016-12-10 16:45:00,4.2776250000000005,,,
2016-12-10 17:00:00,4.2318125,,,
2016-12-10 17:15:00,4.186,,,
2016-12-10 17:30:00,4.1831875,,,
2016-12-10 17:45:00,4.180375,,,
2016-12-10 18:00:00,4.1775625000000005,,,
2016-12-10 18:15:00,4.17475,,,
2016-12-10 18:30:00,4.268625,,,
2016-12-10 18:45:00,4.3625,,,
2016-12-10 19:00:00,4.4563749999999995,,,
2016-12-10 19:15:00,4.550249999999999,,,
2016-12-10 19:30:00,4.413874999999999,,,
2016-12-10 19:45:00,4.2775,,,
2016-12-10 20:00:00,4.141125,,,
2016-12-10 20:15:00,4.00475,,,
2016-12-10 20:30:00,4.0438125,,,
2016-12-10 20:45:00,4.082875,,,
2016-12-10 21:00:00,4.1219375,,,
2016-12-10 21:15:00,4.161,,,
2016-12-10 21:30:00,4.15175,,,
2016-12-10 21:45:00,4.1425,,,
2016-12-10 22:00:00,4.133249999999999,,,
2016-12-10 22:15:00,4.124,,,
2016-12-10 22:30:00,4.0340625,,,
2016-12-10 22:45:00,3.944125,,,
2016-12-10 23:00:00,3.8541875,,,
2016-12-10 23:15:00,3.7642500000000005,,,
2016-12-10 23:30:00,3.9475625,,,
2016-12-10 23:45:00,4.130875,,,
2016-12-11 00:00:00,4.3141875,,,
2016-12-11 00:15:00,4.4975,,,
2016-12-11 00:30:00,4.3468124999999995,,,
2016-12-11 00:45:00,4.196125,,,
2016-12-11 01:00:00,4.0454375,,,
2016-12-11 01:15:00,3.89475,,,
2016-12-11 01:30:00,3.59925,,,
2016-12-11 01:45:00,3.30375,,,
2016-12-11 02:00:00,3.00825,,,
2016-12-11 02:15:00,2.7127499999999998,,,
2016-12-11 02:30:00,2.658125,,,
2016-12-11 02:45:00,2.6035,,,
2016-12-11 03:00:00,2.548875,,,
2016-12-11 03:15:00,2.49425,,,
2016-12-11 03:30:00,2.5339375,,,
2016-12-11 03:45:00,2.573625,,,
2016-12-11 04:00:00,2.6133125,,,
2016-12-11 04:15:00,2.653,,,
2016-12-11 04:30:00,2.5772500000000003,,,
2016-12-11 04:45:00,2.5015,,,
2016-12-11 05:00:00,2.42575,,,
2016-12-11 05:15:00,2.35,,,
2016-12-11 05:30:00,2.346375,,,
2016-12-11 05:45:00,2.34275,,,
2016-12-11 06:00:00,2.339125,,,
2016-12-11 06:15:00,2.3355,,,
2016-12-11 06:30:00,2.3550625000000003,,,
2016-12-11 06:45:00,2.374625,,,
2016-12-11 07:00:00,2.3941875,,,
2016-12-11 07:15:00,2.4137500000000003,,,
2016-12-11 07:30:00,2.4141250000000003,,,
2016-12-11 07:45:00,2.4145000000000003,,,
2016-12-11 08:00:00,2.414875,,,
2016-12-11 08:15:00,2.41525,,,
2016-12-11 08:30:00,2.394625,,,
2016-12-11 08:45:00,2.3739999999999997,,,
2016-12-11 09:00:00,2.3533749999999998,,,
2016-12-11 09:15:00,2.33275,,,
2016-12-11 09:30:00,2.4744374999999996,,,
2016-12-11 09:45:00,2.616125,,,
2016-12-11 10:00:00,2.7578125,,,
2016-12-11 10:15:00,2.8994999999999997,,,
2016-12-11 10:30:00,2.9521875,,,
2016-12-11 10:45:00,3.004875,,,
2016-12-11 11:00:00,3.0575625,,,
2016-12-11 11:15:00,3.11025,,,
2016-12-11 11:30:00,3.1520625000000004,,,
2016-12-11 11:45:00,3.1938750000000002,,,
2016-12-11 12:00:00,3.2356875,,,
2016-12-11 12:15:00,3.2775000000000003,,,
2016-12-11 12:30:00,3.3243125000000004,,,
2016-12-11 12:45:00,3.371125,,,
2016-12-11 13:00:00,3.4179375,,,
2016-12-11 13:15:00,3.46475,,,
2016-12-11 13:30:00,3.4940625,,,
2016-12-11 13:45:00,3.5233749999999997,,,
2016-12-11 14:00:00,3.5526874999999998,,,
2016-12-11 14:15:00,3.582,,,
2016-12-11 14:30:00,3.5775625,,,
2016-12-11 14:45:00,3.573125,,,
2016-12-11 15:00:00,3.5686875,,,
2016-12-11 15:15:00,3.56425,,,
2016-12-11 15:30:00,3.548875,,,
2016-12-11 15:45:00,3.5335,,,
2016-12-11 16:00:00,3.518125,,,
2016-12-11 16:15:00,3.50275,,,
2016-12-11 16:30:00,3.4625,,,
2016-12-11 16:45:00,3.42225,,,
2016-12-11 17:00:00,3.382,,,
2016-12-11 17:15:00,3.34175,,,
2016-12-11 17:30:00,3.3208125,,,
2016-12-11 17:45:00,3.299875,,,
2016-12-11 18:00:00,3.2789375000000005,,,
2016-12-11 18:15:00,3.2580000000000005,,,
2016-12-11 18:30:00,3.275875,,,
2016-12-11 18:45:00,3.29375,,,
2016-12-11 19:00:00,3.3116250000000003,,,
2016-12-11 19:15:00,3.3295,,,
2016-12-11 19:30:00,3.303375,,,
2016-12-11 19:45:00,3.27725,,,
2016-12-11 20:00:00,3.251125,,,
2016-12-11 20:15:00,3.225,,,
2016-12-11 20:30:00,3.2538125,,,
2016-12-11 20:45:00,3.2826250000000003,,,
2016-12-11 21:00:00,3.3114375000000003,,,
2016-12-11 21:15:00,3.34025,,,
2016-12-11 21:30:00,3.3306875,,,
2016-12-11 21:45:00,3.321125,,,
2016-12-11 22:00:00,3.3115625,,,
2016-12-11 22:15:00,3.3019999999999996,,,
2016-12-11 22:30:00,3.2680624999999996,,,
2016-12-11 22:45:00,3.2341249999999997,,,
2016-12-11 23:00:00,3.2001874999999997,,,
2016-12-11 23:15:00,3.16625,,,
2016-12-11 23:30:00,3.3018124999999996,,,
2016-12-11 23:45:00,3.437375,,,
2016-12-12 00:00:00,3.5729375,,,
