,cost2,E SC2,SCR2,SSR2,SSR2 ewh,cost3,E SC3,SCR3,SSR3,SSR3 ewh
86,4007.2587253979136,16825.830494624683,29.29060077048713,41.58721736207117,43.801058653187866,3859.6288534071027,19294.152617564963,33.58748453495285,47.68799489451571,78.74789875461758
87,4017.8193967699817,16847.04604688776,28.990434968765744,41.63965434482236,43.85469065823973,3870.3634813028166,19310.98201597292,33.23038156119296,47.730829646117556,78.7542061900998
88,4028.403094526661,16867.946169224673,28.69655449264954,41.69131170169379,43.90768327612013,3881.0200377708506,19332.50464904662,32.8893789187535,47.782786903148754,78.80345764166017
89,4039.0284816009234,16888.195383977712,28.40818315934278,41.741360256243,43.959480411275855,3891.5677017241237,19353.455689139006,32.555077761884036,47.83457010984169,78.81317267545607
90,4049.6888205389955,16907.80294458583,28.125152723312556,41.78982287954175,44.011277546431586,3902.5428339134996,19367.75145151854,32.217134849891686,47.871146293654846,78.81855982423411
91,4060.3869732716175,16926.823557060372,27.847377111306336,41.83683478457617,44.063074681587324,3913.289298685459,19388.047140580788,31.89649010964828,47.92006735827996,78.81473283597141
92,4071.096185737266,16945.691328609624,27.575391384518884,41.88346892348583,44.11487181674305,3924.082017430344,19403.477627900276,31.57489885979217,47.959450453296924,78.85426568151378
93,4081.8355915878856,16964.09840648052,27.308513196403993,41.928964398354786,44.165688126533084,3935.153834008473,19418.717681050264,31.259916993149734,47.99587356787679,78.86695918938698
94,4092.583138157427,16982.336674436403,27.047044411248006,41.974042637674465,44.21593751887185,3945.779843115193,19436.970769354906,30.956435601128398,48.04223523491818,78.9056671720773
95,4103.342969864258,17000.335677556588,26.790703176411494,42.018529502991385,44.26618691121062,3956.692522335223,19453.897553463976,30.657253178078392,48.08282517488996,78.90164500382849
96,4114.161249806767,17017.413875693408,26.53826640972724,42.060740479638,44.31608509264135,3967.5886296260474,19468.34738742059,30.36044097525557,48.119788619335694,78.95983466888053
97,4125.001103910729,17034.18937759511,26.290567343470634,42.10220330337005,44.36510841676578,3978.604290788586,19482.718004324914,30.069626348070226,48.155308380412706,78.97365748996414
98,4135.850263694345,17050.833443343512,26.04772257162929,42.14334126564112,44.41322844906549,3989.325621506499,19501.00267818397,29.790726026254006,48.200502490809555,78.99279812062038
99,4146.703847146299,17067.415027900708,25.809689269456992,42.184324797562944,44.4608871746876,4000.438216702597,19514.73550658715,29.510576661860494,48.23444583416357,79.03595747479022
100,4157.5692499078405,17083.831795783706,25.576169886619933,42.2249009637469,44.508086255716314,4011.377414396777,19531.224196287134,29.240156079105546,48.27394797884269,79.0828553713423
101,4168.451851646917,17099.98368192229,25.346882022332473,42.26482244042333,44.5546681904679,4022.238932844326,19545.949661072827,28.97247677478303,48.311597658398675,79.08892530703831
102,4179.350750654601,17115.872665914,25.121704125707367,42.30409412042372,44.60004825094655,4033.4638765896216,19558.447952235067,28.706777165536856,48.34123501447402,79.09885912758351
103,4190.299815417269,17131.167505864058,24.90003503111561,42.341897296541795,44.64469125577545,4044.211073164793,19574.41496658956,28.451278537486356,48.38195517037399,79.14801576074822
104,4201.259239036994,17146.336645379117,24.682447855779515,42.379389787768886,44.68933426060435,4055.296028347817,19589.75687262418,28.19979349036359,48.418619062649825,79.17660917795682
105,4212.246309461081,17161.12504893401,24.468462341847214,42.415941240802475,44.73357642050724,4066.390961885777,19602.916746399416,27.949987476458286,48.451145393598125,79.20679975575257
106,4223.2589112054975,17175.561379601924,24.25801703798524,42.451622500136985,44.77719447021819,4077.5641565991045,19614.9807177425,27.70334697856482,48.48096305987349,79.21299678668147
107,4234.292806663801,17189.7018432374,24.05109132678107,42.486572485815074,44.820812519929135,4088.512124021738,19630.12595092875,27.46562775245235,48.518396463515415,79.21919381761033
108,4245.343219990566,17203.615028688215,23.847682519757825,42.52096072404953,44.8644305696401,4099.624217927156,19642.98298298742,27.22913882565578,48.55017428197293,79.26113066269217
109,4256.39363331733,17217.528214139034,23.64800598442308,42.555348962284015,44.90804861935104,4110.749670983889,19655.611806903973,26.99667570490491,48.58138805447662,79.30306750777403
110,4267.453232173325,17231.244623350038,23.451692119449874,42.58925084257856,44.95135890174092,4121.914282620016,19668.34140370554,26.76857633805997,48.61285090020584,79.30794239288898
111,4278.538814158964,17244.590355803524,23.258415495808723,42.62223654730062,44.994161885063654,4132.8238123274705,19683.959725557404,26.54848299981243,48.6514536037034,79.31478248380986
112,4289.643598589224,17257.6679986486,23.068231886510894,42.65455963386419,45.03520235758881,4144.15771972239,19693.225693494453,26.32382874247542,48.674355642493765,79.35564897456068
113,4300.748383019485,17270.745641493675,22.881414358793553,42.68688272042776,45.07559631308168,4155.237757856674,19706.45340969476,26.10839945011711,48.70704965477458,79.36055396355417
114,4311.853167449746,17283.823284338756,22.697874331562492,42.71920580699134,45.11547739251151,4166.327636777671,19719.463789408885,25.89646420322816,48.739206491806016,79.38332885962411
