,EWH,LV,MV,Tariff,EWH flex,PV
436,0.0,13.756000000000006,29.42575,c,4.2,21.93385667260731
437,0.0,15.623000000000005,29.6051875,c,3.1500000000000004,18.194779977234603
438,0.0,17.181999999999988,29.784625,c,2.1,23.227846667426952
439,0.0,17.169,29.964062500000004,c,2.1,23.27971220572046
440,0.0,16.709999999999994,30.143500000000003,c,0.0,17.588315967685237
441,0.0,14.611999999999991,30.0103125,c,3.1500000000000004,22.608321624988836
442,0.0,14.760000000000002,29.877125,c,3.1500000000000004,19.538869208403636
443,0.0,15.527000000000001,29.7439375,c,0.0,17.152119179192816
444,0.0,14.059,29.61075,c,5.25,23.759509096637085
445,0.0,14.459999999999996,28.4323125,c,5.25,12.727447597155368
446,0.0,15.855000000000004,27.253875,c,0.0,11.936388965217272
447,0.0,15.339000000000004,26.0754375,c,0.0,16.340612138170396
448,0.0,14.627,24.896999999999995,c,1.05,16.40220171516624
449,1.05,15.174999999999995,24.508375,c,1.05,11.137336349179128
450,2.1,14.617999999999995,24.11975,c,0.0,8.643015510572376
451,9.450000000000001,14.129,23.731125,c,6.3,11.150595786100814
452,9.450000000000001,14.996000000000004,23.3425,p,6.3,9.35706540105929
453,2.1,14.479,23.13075,p,1.05,8.413634036796473
454,3.1500000000000004,13.314999999999998,22.919,p,2.1,6.264101860551083
455,3.1500000000000004,14.356999999999998,22.70725,p,1.05,2.3361509766816586
456,3.1500000000000004,14.843000000000002,22.4955,p,2.1,1.146669747132031
457,6.3,14.367999999999993,23.2841875,p,4.2,2.4741362893098104
458,6.3,14.674000000000001,24.072875,p,4.2,0.8553898301999472
459,2.1,14.441,24.8615625,p,2.1,-0.027000000000000007
460,4.2,14.559000000000006,25.65025,p,2.1,-0.027000000000000007
461,10.500000000000002,15.306,25.1029375,p,6.3,-0.027000000000000007
462,10.500000000000002,16.788999999999994,24.555625,p,7.35,-0.012600000000000004
463,5.25,16.45799999999999,24.0083125,p,4.2,0.0
464,4.2,18.306,23.461,p,2.1,0.0
465,6.3,18.090999999999983,23.4274375,p,3.1500000000000004,0.0
466,4.2,17.868,23.393875,p,2.1,0.0
467,3.1500000000000004,17.884,23.3603125,p,1.05,0.0
468,2.1,17.012999999999998,23.32675,p,1.05,0.0
469,1.05,16.165000000000006,24.314,p,1.05,0.0
470,2.1,15.086999999999994,25.30125,p,2.1,0.0
471,1.05,15.662000000000008,26.2885,p,1.05,0.0
472,0.0,17.40699999999999,27.27575,c,0.0,0.0
473,0.0,15.711000000000006,25.093875,c,0.0,0.0
474,0.0,16.162,22.912,c,0.0,0.0
475,0.0,16.595000000000002,20.730125,c,0.0,0.0
476,1.05,15.858999999999998,18.548250000000003,c,0.0,0.0
477,1.05,15.852999999999998,16.362625,c,0.0,0.0
478,0.0,15.612999999999998,14.177,c,0.0,0.0
479,0.0,14.886999999999995,11.991375,c,0.0,0.0
480,0.0,13.137999999999995,9.80575,v,0.0,0.0
481,0.0,12.279000000000005,9.5046875,v,0.0,0.0
482,0.0,12.459000000000001,9.203625,v,0.0,0.0
483,0.0,11.785999999999998,8.9025625,v,0.0,0.0
484,0.0,10.270999999999999,8.6015,v,0.0,0.0
485,0.0,8.986000000000002,8.163812499999999,v,0.0,0.0
486,0.0,8.488,7.726125,v,0.0,0.0
487,0.0,8.501999999999995,7.2884375,v,0.0,0.0
488,0.0,8.431000000000001,6.85075,v,0.0,0.0
489,0.0,8.316999999999995,6.236812499999999,v,0.0,0.0
490,0.0,7.8749999999999964,5.622875,v,0.0,0.0
491,0.0,7.8979999999999935,5.0089375,v,0.0,0.0
492,0.0,7.643999999999999,4.395,sv,0.0,0.0
493,0.0,7.400999999999996,4.2741875,sv,0.0,0.0
494,0.0,7.206999999999994,4.153375,sv,0.0,0.0
495,1.05,7.406999999999997,4.0325625,sv,0.0,0.0
496,1.05,7.131999999999995,3.91175,sv,0.0,0.0
497,0.0,7.8749999999999964,3.87425,sv,0.0,0.0
498,0.0,7.199999999999997,3.83675,sv,0.0,0.0
499,0.0,7.6809999999999965,3.79925,sv,0.0,0.0
500,1.05,8.101999999999995,3.76175,sv,0.0,0.0
501,2.1,7.095999999999997,3.78075,sv,0.0,0.0
502,2.1,7.247999999999994,3.79975,sv,0.0,0.0
503,2.1,7.186999999999998,3.81875,sv,0.0,0.0
504,3.1500000000000004,7.3529999999999935,3.83775,sv,0.0,0.0
505,3.1500000000000004,7.3919999999999915,3.84175,sv,0.0,0.0
506,2.1,7.694999999999997,3.84575,sv,0.0,0.0
507,3.1500000000000004,7.886999999999995,3.84975,sv,0.0,0.0
508,4.2,7.941999999999998,3.85375,v,0.0,0.0
509,3.1500000000000004,8.955999999999996,3.7891875,v,0.0,0.0
510,3.1500000000000004,8.837999999999997,3.724625,v,0.0,-0.0054
511,5.25,9.311000000000003,3.6600625,v,0.0,-0.027000000000000007
512,5.25,9.009999999999998,3.5955,v,0.0,0.9933148512618679
513,7.35,9.682999999999996,3.6081875,v,3.1500000000000004,6.26317869869093
514,7.35,9.920999999999996,3.620875,v,5.25,10.959361194458108
515,8.4,10.050999999999998,3.6335625,v,8.4,12.63203787630408
516,8.4,10.147999999999987,3.64625,v,8.4,16.3362545079914
517,8.4,11.163000000000006,3.7573125,v,6.3,18.24567571016428
518,8.4,12.294,3.868375,v,7.35,19.90771368607872
519,3.1500000000000004,13.903999999999987,3.9794375,v,3.1500000000000004,21.14742779029861
520,3.1500000000000004,12.354,4.0905,v,5.25,23.808759655799754
521,2.1,13.947000000000001,4.400499999999999,v,5.25,25.242051491528862
522,0.0,14.259000000000004,4.7105,c,3.1500000000000004,26.487171828865794
523,1.05,14.977,5.0205,c,4.2,27.502979586381816
524,1.05,12.529999999999998,5.3305,c,7.35,28.422974715839388
525,0.0,12.959000000000005,5.428875,c,6.3,29.190555818661505
526,0.0,12.699999999999996,5.52725,c,7.35,29.7861976412373
527,2.1,13.983999999999995,5.625625,c,8.4,30.128242849612835
528,2.1,14.673999999999996,5.724,c,7.35,30.302206593490435
529,0.0,14.402999999999993,5.7076875000000005,c,6.3,30.426729136546545
530,0.0,15.510000000000005,5.691375000000002,v,5.25,30.427169016226742
531,1.05,14.667999999999996,5.6750625,v,6.3,30.367036855512243
532,1.05,15.677999999999999,5.65875,v,5.25,30.195490451656617
533,0.0,15.908000000000005,5.652312500000002,v,4.2,29.903948189277752
534,0.0,14.201000000000002,5.645875,v,5.25,29.528941566217302
535,0.0,14.333999999999996,5.6394375,v,5.25,28.97401064981839
536,0.0,14.143000000000002,5.632999999999999,v,4.2,28.260217868984334
537,0.0,13.947000000000005,6.3294375,v,4.2,27.503065513536736
538,0.0,14.773,7.025874999999999,v,2.1,26.679812059258065
539,0.0,15.140999999999995,7.722312499999999,v,2.1,25.726421047776064
540,0.0,14.567999999999996,8.41875,v,0.0,24.70614506173003
541,0.0,14.495999999999999,8.400062499999999,v,0.0,23.550057948502854
542,0.0,13.189999999999996,8.381374999999998,v,0.0,22.17574012587509
543,1.05,11.93,8.3626875,v,1.05,20.660571324502744
544,1.05,13.300000000000004,8.344,v,1.05,19.04271913147597
545,1.05,12.07,8.2373125,v,0.0,17.318635000984862
546,3.1500000000000004,11.488,8.130624999999998,v,1.05,15.451172598630455
547,2.1,12.060000000000004,8.023937499999999,v,1.05,13.405089761038411
548,0.0,12.216,7.917249999999999,v,0.0,11.312893694372285
549,0.0,13.845999999999998,7.412937499999999,v,0.0,9.122333239810853
550,2.1,13.946999999999996,6.908624999999999,c,1.05,7.002930538723794
551,5.25,14.929000000000006,6.4043125,c,3.1500000000000004,4.925466071696906
552,6.3,12.309999999999995,5.9,c,4.2,3.5117433065561365
553,7.35,12.374999999999993,5.458562499999998,c,4.2,1.6154412663874793
554,8.4,12.733000000000002,5.017125,c,4.2,0.7897928156653143
555,7.35,13.044000000000002,4.5756875,c,5.25,-0.027000000000000007
556,5.25,16.554000000000002,4.13425,c,4.2,-0.027000000000000007
557,6.3,16.18299999999999,3.945125,c,3.1500000000000004,-0.027000000000000007
558,11.550000000000002,16.086,3.7560000000000002,c,5.25,-0.014400000000000003
559,9.450000000000001,17.098,3.566875,c,5.25,0.0
560,4.2,18.654000000000003,3.37775,c,3.1500000000000004,0.0
561,4.2,17.898999999999994,3.426875,c,2.1,0.0
562,3.1500000000000004,18.278999999999996,3.4760000000000004,c,1.05,0.0
563,3.1500000000000004,16.868,3.525125,c,2.1,0.0
564,2.1,15.463999999999993,3.57425,c,2.1,0.0
565,0.0,17.208,4.6518125,c,0.0,0.0
566,1.05,15.869999999999992,5.729375,c,0.0,0.0
567,1.05,16.041999999999998,6.8069375,c,0.0,0.0
568,0.0,14.886999999999993,7.8845,c,0.0,0.0
569,2.1,15.253000000000002,8.126875,c,2.1,0.0
570,3.1500000000000004,14.713,8.36925,v,3.1500000000000004,0.0
571,1.05,13.853999999999996,8.611625,v,1.05,0.0
572,0.0,12.499000000000004,8.854,v,0.0,0.0
573,0.0,12.350999999999996,8.837375,v,0.0,0.0
574,0.0,12.271000000000004,8.82075,v,0.0,0.0
575,0.0,12.237000000000005,8.804124999999997,v,0.0,0.0
576,0.0,13.904999999999996,8.7875,v,0.0,0.0
577,0.0,12.945000000000006,8.62875,v,0.0,0.0
578,0.0,12.062999999999999,8.469999999999999,v,0.0,0.0
579,1.05,11.844,8.31125,v,0.0,0.0
580,1.05,10.462999999999996,8.1525,v,0.0,0.0
581,0.0,9.865000000000004,7.751125,v,0.0,0.0
582,0.0,9.547999999999998,7.34975,v,0.0,0.0
583,0.0,10.214999999999996,6.948375,v,0.0,0.0
584,0.0,9.79,6.547000000000001,v,0.0,0.0
585,0.0,9.201,6.2625625,v,0.0,0.0
586,0.0,8.724999999999998,5.978125,v,0.0,0.0
587,0.0,7.857999999999998,5.6936875,v,0.0,0.0
588,0.0,7.241999999999996,5.40925,v,0.0,0.0
589,0.0,6.972999999999997,5.012625,v,0.0,0.0
590,0.0,7.101999999999998,4.6160000000000005,v,0.0,0.0
591,0.0,7.7289999999999965,4.2193749999999985,v,0.0,0.0
592,0.0,7.273999999999997,3.82275,sv,0.0,0.0
593,0.0,6.901999999999994,3.745875,sv,0.0,0.0
594,0.0,7.442999999999995,3.669,sv,0.0,0.0
595,0.0,7.468999999999998,3.592125,sv,0.0,0.0
596,0.0,7.583999999999995,3.51525,sv,0.0,0.0
597,0.0,7.2449999999999966,3.5466875,sv,0.0,0.0
598,0.0,6.6969999999999965,3.578125,sv,0.0,0.0
599,1.05,7.769999999999996,3.6095625,sv,0.0,0.0
600,1.05,8.138999999999992,3.641,sv,0.0,0.0
601,2.1,7.782999999999999,3.646625,sv,0.0,0.0
602,3.1500000000000004,8.549,3.65225,sv,0.0,0.0
603,3.1500000000000004,8.449999999999989,3.657875,sv,0.0,0.0
604,4.2,9.252999999999997,3.6635,sv,0.0,0.0
605,6.3,8.799000000000003,3.6439999999999997,sv,0.0,0.0
606,5.25,8.183999999999989,3.6245,sv,0.0,-0.007200000000000001
607,6.3,8.567999999999994,3.605,sv,0.0,-0.027000000000000007
608,8.4,8.458999999999996,3.5855,v,1.05,1.5139893882003372
609,5.25,8.413000000000004,3.5685625,v,4.2,7.456830585740214
610,7.35,8.799999999999997,3.551625,v,8.4,10.881678691251915
611,9.450000000000001,11.841,3.5346875000000004,v,6.3,12.420977979796355
612,6.3,13.948000000000002,3.5177500000000004,v,3.1500000000000004,15.392559669715542
613,3.1500000000000004,13.631000000000002,3.5430625000000004,v,2.1,17.550353274914496
614,6.3,13.035000000000005,3.5683750000000005,v,5.25,19.535117127376697
615,5.25,12.938999999999993,3.5936875,v,5.25,20.98091959331677
616,1.05,13.765000000000011,3.6189999999999998,v,1.05,22.639901580612825
617,2.1,15.003999999999992,3.816875,v,2.1,24.11133194396873
618,3.1500000000000004,13.621999999999998,4.01475,v,6.3,25.324590982597872
619,3.1500000000000004,13.945000000000007,4.212625,v,6.3,26.389228445879876
620,3.1500000000000004,13.221999999999996,4.4105,v,7.35,27.38010780476657
621,3.1500000000000004,12.908999999999995,4.759125,v,8.4,28.159478498470698
622,2.1,14.562999999999994,5.1077499999999985,v,6.3,28.75462834050907
623,1.05,13.397,5.456375,v,7.35,29.217433720196766
624,0.0,13.718000000000005,5.805,v,6.3,29.55655315826927
625,0.0,13.713000000000005,5.5420625,v,6.3,29.80888992434046
626,0.0,13.564,5.2791250000000005,v,6.3,29.96978102089605
627,0.0,15.281999999999993,5.0161875,v,4.2,29.95349784992398
628,0.0,16.551,4.75325,v,3.1500000000000004,29.905168852406838
629,0.0,15.386,5.02275,v,4.2,29.743823730203253
630,0.0,13.719999999999995,5.29225,v,6.3,29.517057227275163
631,0.0,13.054999999999998,5.56175,v,6.3,29.19577183638383
632,0.0,13.905999999999995,5.83125,v,5.25,28.722002525019224
633,0.0,14.24099999999999,6.16325,v,4.2,28.160017229139644
634,0.0,13.053,6.49525,v,4.2,27.338920954248913
635,0.0,12.806999999999988,6.8272499999999985,v,3.1500000000000004,26.367428729387143
636,0.0,13.592999999999995,7.159249999999999,v,2.1,25.26481460567079
637,1.05,14.023999999999996,7.266562499999999,v,2.1,24.024854028636945
638,1.05,11.694000000000004,7.373875,v,2.1,22.64896153752601
639,0.0,12.971000000000007,7.4811875,v,2.1,21.130547034510098
640,0.0,11.33,7.5885,v,1.05,19.491403423330436
641,2.1,11.908999999999995,7.523,v,2.1,17.748012725241516
642,5.25,10.965,7.4575,v,4.2,15.819557039292139
643,3.1500000000000004,12.020999999999995,7.391999999999999,v,4.2,13.739670826658458
644,3.1500000000000004,13.339,7.3264999999999985,v,1.05,11.58645867426303
645,5.25,11.681999999999995,6.964375,v,3.1500000000000004,9.381665776022537
646,6.3,12.498,6.60225,v,4.2,7.244017470133609
647,5.25,12.388000000000002,6.240125,v,2.1,5.07847851038089
648,5.25,13.732,5.877999999999999,v,4.2,4.002396302645777
649,8.4,17.567999999999994,5.6060625,v,5.25,1.5982318261225508
650,5.25,16.397000000000002,5.334125,v,3.1500000000000004,0.7156296061135726
651,1.05,15.677,5.0621874999999985,v,1.05,-0.027000000000000007
652,2.1,16.458000000000006,4.79025,v,1.05,-0.027000000000000007
653,3.1500000000000004,15.622999999999996,4.6041875,v,1.05,-0.027000000000000007
654,3.1500000000000004,16.083999999999993,4.418125,v,1.05,-0.016200000000000006
655,5.25,18.630000000000013,4.2320625,v,3.1500000000000004,0.0
656,5.25,19.216999999999988,4.046,v,3.1500000000000004,0.0
657,5.25,19.541,3.96025,v,3.1500000000000004,0.0
658,6.3,19.426999999999982,3.8745,v,3.1500000000000004,0.0
659,5.25,19.644000000000005,3.78875,v,1.05,0.0
660,3.1500000000000004,17.730000000000004,3.7030000000000003,v,0.0,0.0
661,2.1,18.575000000000014,3.6656875,v,1.05,0.0
662,3.1500000000000004,17.394999999999992,3.628375,v,3.1500000000000004,0.0
663,3.1500000000000004,15.532999999999992,3.5910625,v,3.1500000000000004,0.0
664,2.1,14.820999999999994,3.55375,v,1.05,0.0
665,1.05,15.178999999999993,3.507,v,0.0,0.0
666,0.0,14.13600000000001,3.46025,v,0.0,0.0
667,1.05,14.53,3.4135,v,1.05,0.0
668,1.05,15.267999999999995,3.36675,v,1.05,0.0
669,0.0,15.472000000000001,3.388875,v,0.0,0.0
670,0.0,14.379000000000007,3.411,v,0.0,0.0
671,0.0,14.603,3.4331250000000004,v,0.0,0.0
672,0.0,12.908999999999995,5.037,c,0.0,0.0
673,0.0,12.528,4.70275,c,0.0,0.0
674,0.0,10.797000000000002,4.3685,v,0.0,0.0
675,0.0,10.367,4.03425,v,0.0,0.0
676,0.0,10.015,3.7,v,0.0,0.0
677,0.0,9.389999999999997,3.648125,v,0.0,0.0
678,0.0,10.147,3.59625,v,0.0,0.0
679,0.0,9.120999999999997,3.544375,v,0.0,0.0
680,0.0,7.7469999999999954,3.4925,sv,0.0,0.0
681,0.0,7.746999999999999,3.4634374999999995,sv,0.0,0.0
682,0.0,7.873999999999998,3.434375,sv,0.0,0.0
683,0.0,7.3,3.4053125,sv,0.0,0.0
684,0.0,7.387999999999994,3.37625,sv,0.0,0.0
685,0.0,7.595999999999997,3.3619375,sv,0.0,0.0
686,0.0,7.421999999999998,3.347625,sv,0.0,0.0
687,0.0,7.136999999999996,3.3333124999999995,sv,0.0,0.0
688,0.0,7.335999999999995,3.3189999999999995,sv,0.0,0.0
689,1.05,7.424999999999992,3.3182499999999995,sv,0.0,0.0
690,1.05,7.154999999999994,3.3175,sv,0.0,0.0
691,0.0,7.652999999999996,3.31675,sv,0.0,0.0
692,0.0,6.986999999999991,3.3160000000000003,sv,0.0,0.0
693,0.0,6.802999999999997,4.77375,sv,0.0,0.0
694,0.0,6.6119999999999965,6.2315000000000005,sv,0.0,0.0
695,2.1,7.074999999999995,7.68925,sv,0.0,0.0
696,2.1,7.116999999999997,9.147,v,0.0,0.0
697,2.1,6.827000000000001,13.05425,v,0.0,-0.023400000000000008
698,3.1500000000000004,7.511999999999992,16.9615,v,0.0,-0.027000000000000007
699,3.1500000000000004,8.640999999999998,20.86875,v,0.0,0.5850427269578038
700,2.1,8.81,24.776,v,0.0,1.561674296520214
701,2.1,9.051999999999998,25.8594375,v,0.0,3.6429832293976485
702,5.25,11.228,26.942875,c,0.0,5.981539977392136
703,4.2,12.685999999999995,28.026312500000003,c,0.0,6.46174407746886
704,2.1,13.285999999999996,29.10975,c,0.0,9.014376000187168
705,8.4,12.997000000000005,30.286625,c,4.2,11.377034751635072
706,12.600000000000003,14.078,31.463500000000003,c,8.4,12.503504668963775
707,10.500000000000002,13.732000000000001,32.640375,c,6.3,12.958130352591597
708,8.4,14.531999999999998,33.81725,c,4.2,14.735997673540021
709,6.3,14.061999999999996,34.349000000000004,c,4.2,16.300748053130576
710,4.2,14.749999999999993,34.88075,c,4.2,19.228061363880975
711,3.1500000000000004,15.124000000000004,35.41249999999999,c,4.2,21.290628508277464
712,4.2,14.263,35.94425,c,6.3,20.74536391352742
713,3.1500000000000004,15.049999999999995,36.32075,c,5.25,21.758960465958264
714,4.2,13.872000000000005,36.69725,c,7.35,22.435410405681274
715,3.1500000000000004,14.271999999999998,37.07375,c,8.4,24.796450205429267
716,0.0,14.132000000000005,37.45025,c,4.2,24.291308484853133
717,0.0,14.987999999999998,38.9523125,c,4.2,24.797283728106642
718,1.05,13.715000000000002,40.454375,c,6.3,25.249886104713436
719,2.1,14.629000000000007,41.9564375,c,7.35,25.749083534872778
720,2.1,14.320000000000006,43.4585,c,8.4,25.928093785253093
721,1.05,13.914000000000005,43.9081875,c,7.35,26.02900529185211
722,0.0,14.743,44.357875,c,5.25,26.22337381366979
723,0.0,13.746000000000002,44.8075625,c,6.3,26.268904075257566
724,0.0,14.203,45.25725,c,6.3,26.16303367532346
725,0.0,13.83799999999999,45.0216875,c,6.3,25.875562103053394
726,0.0,14.232999999999999,44.786125,c,5.25,25.52944462512445
727,0.0,15.490000000000006,44.55056250000001,c,4.2,25.01174353016809
728,0.0,15.738999999999994,44.31500000000001,p,3.1500000000000004,24.599898993477
729,0.0,15.132,43.9428125,p,3.1500000000000004,23.86248176706583
730,0.0,15.417000000000002,43.570625,p,2.1,23.03459731279499
731,0.0,15.709000000000001,43.1984375,p,1.05,22.283367698745387
732,0.0,16.743,42.82625,p,1.05,21.44152918494874
733,0.0,15.015999999999998,41.58381249999999,p,1.05,20.44648221651248
734,1.05,15.413999999999993,40.341375,p,1.05,19.195107481464966
735,2.1,14.628999999999996,39.0989375,p,1.05,17.790443314556995
736,1.05,15.435,37.8565,p,2.1,16.6525726073406
737,1.05,14.582000000000004,38.028875,p,1.05,15.088047710535166
738,2.1,14.868,38.20125,p,1.05,13.472583345459642
739,3.1500000000000004,14.214999999999993,38.37362499999999,p,2.1,11.633874589687846
740,3.1500000000000004,14.192000000000007,38.54599999999999,c,1.05,9.768344085999297
741,1.05,11.987,38.55231249999999,c,0.0,7.922115182277138
742,0.0,12.456000000000005,38.55862499999999,c,0.0,6.096380051327724
743,1.05,12.288999999999998,38.5649375,c,0.0,4.124373217817218
744,3.1500000000000004,13.53,38.57125,c,1.05,3.1872547224599415
745,4.2,14.409,38.4258125,c,1.05,2.076396050287185
746,8.4,15.094000000000001,38.280375,c,3.1500000000000004,1.4987434468071008
747,8.4,16.5,38.1349375,c,5.25,1.124992031929775
748,4.2,16.014000000000006,37.9895,c,3.1500000000000004,1.9952715361625528
749,3.1500000000000004,17.176,37.5799375,c,1.05,1.7582837238358329
750,6.3,17.413000000000004,37.17037499999999,c,4.2,0.5549447549479798
751,9.450000000000001,16.857000000000006,36.76081249999999,c,7.35,-0.027000000000000007
752,8.4,16.416999999999994,36.35124999999999,c,5.25,-0.027000000000000007
753,6.3,17.84599999999999,36.2343125,c,3.1500000000000004,-0.027000000000000007
754,4.2,18.31,36.117375,c,2.1,-0.025200000000000007
755,6.3,18.742,36.0004375,c,4.2,0.0
756,7.35,18.911999999999995,35.8835,c,5.25,0.0
757,3.1500000000000004,16.622,32.5103125,c,2.1,0.0
758,0.0,16.578000000000007,29.137125,c,0.0,0.0
759,0.0,15.595999999999995,25.7639375,c,0.0,0.0
760,2.1,15.212000000000002,22.39075,c,1.05,0.0
761,2.1,15.312000000000005,18.8628125,c,1.05,0.0
762,0.0,15.928000000000004,15.334875,c,0.0,0.0
763,0.0,15.292999999999996,11.8069375,c,0.0,0.0
764,1.05,16.664000000000005,8.279,c,0.0,0.0
765,1.05,16.209000000000003,12.720999999999998,c,0.0,0.0
766,0.0,16.311000000000003,17.162999999999997,c,0.0,0.0
767,0.0,15.90599999999999,21.605,c,0.0,0.0
768,0.0,13.35,26.047,c,0.0,0.0
769,0.0,12.751,21.466375,c,0.0,0.0
770,0.0,11.641999999999998,16.885749999999998,v,0.0,0.0
771,0.0,11.017999999999999,12.305125,v,0.0,0.0
772,0.0,9.478999999999994,7.7245,v,0.0,0.0
773,0.0,9.432000000000004,6.763625,v,0.0,0.0
774,0.0,8.786999999999999,5.80275,v,0.0,0.0
775,0.0,7.891999999999999,4.841875,v,0.0,0.0
776,0.0,7.990999999999995,3.8810000000000002,sv,0.0,0.0
777,0.0,8.202999999999998,3.8268125,sv,0.0,0.0
778,0.0,7.772999999999996,3.772625,sv,0.0,0.0
779,0.0,7.556999999999997,3.7184375,sv,0.0,0.0
780,0.0,8.386999999999997,3.66425,sv,0.0,0.0
781,0.0,7.568999999999999,3.634,sv,0.0,0.0
782,0.0,8.955,3.60375,sv,0.0,0.0
783,0.0,7.375999999999998,3.5735,sv,0.0,0.0
784,0.0,6.8569999999999975,3.54325,sv,0.0,0.0
785,2.1,6.778999999999999,3.528375,sv,0.0,0.0
786,2.1,6.859999999999997,3.5135,sv,0.0,0.0
787,1.05,6.634999999999999,3.498625,sv,0.0,0.0
788,1.05,6.653999999999996,3.48375,sv,0.0,0.0
789,1.05,6.662999999999997,3.4794375000000004,sv,0.0,0.0
790,3.1500000000000004,6.721999999999997,3.475125,sv,0.0,0.0
791,4.2,6.378999999999998,3.4708125,sv,0.0,0.0
792,3.1500000000000004,7.246999999999997,3.4665000000000004,v,0.0,0.0
793,2.1,7.304999999999995,5.112625,v,0.0,-0.023400000000000008
794,3.1500000000000004,7.527,6.758750000000001,v,0.0,0.03101429494667108
795,3.1500000000000004,8.066999999999995,8.404875,v,0.0,0.42514631560291244
796,2.1,9.020000000000003,10.051,v,0.0,1.0810215546320965
797,5.25,9.665999999999991,14.952375,v,0.0,3.1021924616088397
798,8.4,10.219,19.85375,c,3.1500000000000004,5.553164247945853
799,7.35,10.791000000000004,24.755125,c,4.2,7.848626074963279
800,7.35,11.378000000000007,29.6565,c,4.2,8.942821389428033
801,5.25,10.297999999999998,29.7398125,c,5.25,10.579934548062408
802,5.25,10.648999999999996,29.823125,c,3.1500000000000004,9.194580613553121
803,8.4,10.472000000000003,29.906437500000006,c,6.3,11.639208563454531
804,5.25,10.268,29.98975,c,5.25,12.084063379246963
805,4.2,11.873000000000005,30.7394375,c,1.05,13.47303549583956
806,4.2,12.39,31.489125,c,7.35,19.817066988825438
807,3.1500000000000004,13.590000000000007,32.2388125,c,6.3,16.074982207378913
808,3.1500000000000004,13.603999999999996,32.9885,c,2.1,17.48970622420821
809,2.1,12.76,33.643625,c,4.2,19.69926319226678
810,2.1,11.606000000000005,34.29875,c,7.35,22.06490835638238
811,2.1,11.561999999999998,34.953875000000004,c,8.4,22.71203087035168
812,2.1,11.903000000000004,35.609,c,8.4,22.713276416666154
813,1.05,12.393,36.429625,c,8.4,24.430317179754258
814,0.0,13.417000000000002,37.25025,c,4.2,22.510753343440683
815,0.0,13.864000000000004,38.070875,c,6.3,24.640151351659785
816,0.0,12.816000000000004,38.8915,c,7.35,24.500531845772883
817,1.05,15.280999999999995,40.41825,c,5.25,24.39760652322815
818,1.05,13.850999999999999,41.94500000000001,c,7.35,25.362550536188557
819,0.0,14.361000000000004,43.47175000000001,c,5.25,25.353327597175408
820,0.0,14.391000000000005,44.99850000000001,c,5.25,25.012171710784468
821,0.0,14.939000000000002,45.21356250000001,c,4.2,23.160045702569956
822,0.0,14.374999999999998,45.428625,c,3.1500000000000004,23.816156898984037
823,0.0,12.445000000000007,45.6436875,c,6.3,24.685146174134655
824,0.0,13.063,45.85875,p,5.25,23.874556840902862
825,0.0,13.586999999999994,45.63318750000001,p,2.1,21.65282630328069
826,0.0,13.387999999999991,45.407625,p,2.1,21.47672334185314
827,0.0,13.137,45.1820625,p,2.1,20.791655000631533
828,0.0,13.909000000000002,44.95650000000001,p,1.05,20.339759162791562
829,1.05,14.789000000000007,44.5805,p,1.05,18.48849140149497
830,1.05,13.995,44.2045,p,0.0,17.758292506652367
831,0.0,13.49200000000001,43.8285,p,1.05,17.90549038500253
832,1.05,13.355999999999993,43.45249999999999,p,2.1,16.53826087835874
833,2.1,11.902999999999995,42.306375,p,1.05,14.514254885564398
834,1.05,12.092000000000008,41.16025,p,1.05,13.00510498824748
835,1.05,12.108000000000004,40.014125,p,1.05,11.424267106575721
836,3.1500000000000004,11.466999999999995,38.868,c,2.1,10.157981467192846
837,4.2,13.185999999999995,38.91375,c,3.1500000000000004,8.357915964407155
838,5.25,12.87300000000001,38.95950000000001,c,4.2,6.561174652493484
839,5.25,12.506000000000002,39.00525,c,5.25,5.497661315240816
840,5.25,13.893999999999995,39.051,c,4.2,4.285740298726686
841,5.25,15.287999999999993,38.99425,c,4.2,2.9910910597383866
842,2.1,17.254000000000005,38.9375,c,2.1,2.5558341456875695
843,6.3,17.771999999999995,38.88075,c,5.25,1.1995822854669318
844,8.4,19.447,38.824,c,7.35,2.4554413558559505
845,5.25,18.56899999999999,38.744375,c,4.2,1.293075112643483
846,7.35,20.183,38.66475,c,5.25,0.605317771109647
847,6.3,20.985999999999986,38.585125,c,5.25,0.24887026659012598
848,3.1500000000000004,21.189000000000004,38.5055,c,2.1,-0.027000000000000007
849,3.1500000000000004,20.956,38.1555625,c,2.1,-0.027000000000000007
850,4.2,23.67899999999999,37.805625,c,4.2,-0.021600000000000008
851,2.1,21.428,37.4556875,c,2.1,0.0
852,1.05,21.713000000000005,37.10575,c,1.05,0.0
853,3.1500000000000004,19.502000000000006,36.8660625,c,3.1500000000000004,0.0
854,6.3,18.177,36.626375,c,6.3,0.0
855,5.25,17.982000000000006,36.3866875,c,5.25,0.0
856,1.05,18.079,36.147,c,1.05,0.0
857,1.05,16.354000000000006,32.7754375,c,1.05,0.0
858,1.05,16.228999999999996,29.403875,c,1.05,0.0
859,0.0,15.804999999999998,26.032312500000003,c,0.0,0.0
860,0.0,15.744000000000002,22.660750000000004,c,0.0,0.0
861,0.0,16.062,19.128125000000004,c,0.0,0.0
862,0.0,17.453999999999994,15.5955,c,0.0,0.0
863,0.0,15.804,12.062875000000002,c,0.0,0.0
